product_name,price,reviews,rating,image_link,product_link
"Verizon Prepaid Motorola Moto G 2025, 64GB, 5G, 50MP Camera System, 6.7"" 120Hz Display, 5000mAh Battery - Locked to Verizon Prepaid - Blue",,68,3.8,https://m.media-amazon.com/images/I/71dWjElCYkL._AC_UY218_.jpg,https://www.amazon.com/Verizon-Prepaid-Motorola-Unlocked-Smartphone/dp/B0FNSVBZ22/ref=sr_1_18?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-18&xpid=Nr2En-E9BvB7j
"Tracfone Motorola Moto g 5G (2024) [Activation Promotion] Locked Prepaid Smartphone, 128GB, Gray - Includes $20 Unlimited Talk, Text, & 4GB Data 30-Day Plan",,233,4.2,https://m.media-amazon.com/images/I/71y7mfjjN1L._AC_UY218_.jpg,https://www.amazon.com/TracFone-Motorola-Activation-Promotion-Smartphone/dp/B0F7M5FSRT/ref=sr_1_19?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-19&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A37 5G (2026), Unlocked Android Smartphone + $50 Gift Card, 256GB, AMOLED Display, Triple Camera, IP68, Slim Phone, 5000mAh Battery, US Version, US 1 Yr Warranty, Awesome Charcoal",,1,"Options:
2 sizes",https://m.media-amazon.com/images/I/5172k5P8aOL._AC_UY218_.jpg,https://www.amazon.com/Samsung-A37-Unlocked-Smartphone-Warranty/dp/B0GMKP1WDM/ref=sr_1_20?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-20&xpid=Nr2En-E9BvB7j
Motorola razr | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Beach Sand,,594,4.2,https://m.media-amazon.com/images/I/61sMPPbqbLL._AC_UY218_.jpg,https://www.amazon.com/Motorola-Unlocked-256GB-Camera-Beach/dp/B0D3JGGXBH/ref=sr_1_21?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-21&xpid=Nr2En-E9BvB7j
"SAMSUNG Galaxy A26 5G 2025 with AI | 256GB, 8GB, Dual SIM | 6.7"" 120Hz AMOLED, IP67 Water Resistant, Android 15 | International Model Factory Unlocked for T-Mobile, Global | 25W Charger Bundle (Black)",,1.8K,4.2,https://m.media-amazon.com/images/I/51ZKIJ+qxxL._AC_UY218_.jpg,https://www.amazon.com/SAMSUNG-Resistant-International-Unlocked-T-Mobile/dp/B0F29YZ3MF/ref=sr_1_22?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-22&xpid=Nr2En-E9BvB7j
"Google Pixel 9 Pro XL - Unlocked Android Smartphone with Gemini, Triple Rear Camera System, 24-Hour Battery, and 6.8"" Super Actua Display - Hazel - 128 GB",,1K,"Options:
3 sizes",https://m.media-amazon.com/images/I/712n8i9spML._AC_UY218_.jpg,https://www.amazon.com/Google-Pixel-Pro-XL-Smartphone/dp/B0D7HV78PT/ref=sr_1_23?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-23&xpid=Nr2En-E9BvB7j
"TCL 60 XE NXTPAPER 5G Cell Phone, AT&T, T-Mobile & Verizon Unlocked Android Smartphone, 8GB+128GB, 6.8"" 120Hz Paper-Like Display, AI Features, 5010mAh Battery, Advanced Camera System, Space Blue",,78,4.2,https://m.media-amazon.com/images/I/81IrxvqffWL._AC_UY218_.jpg,https://www.amazon.com/TCL-NXTPAPER-T-Mobile-Smartphone-Paper-Like/dp/B0GGGQDY9H/ref=sr_1_24?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-24&xpid=Nr2En-E9BvB7j
"OnePlus Nord N200 | 5G Unlocked U.S Version | 6.49"" Full HD+LCD Screen | 90Hz Smooth Display | Large 5000mAh Battery | Fast Charging | 64GB Storage | Triple Camera (Unlocked) (Renewed)",nan,679,4.1,https://m.media-amazon.com/images/I/61-JhZg6+yL._AC_UY218_.jpg,https://www.amazon.com/OnePlus-T-mobile-Unlocked-Version-Charging/dp/B09BM2FZ3M/ref=sr_1_25?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-25&xpid=Nr2En-E9BvB7j
"DJI Osmo Mobile 8 Advanced Tracking Combo Gimbal Stabilizer for Phone, AI Native Tracking with Audio & Lighting, 360° Pan Rotation, Built-in Extension Rod & Tripod, 10h Battery, Extension Rod",,1.7K,Best Seller,https://m.media-amazon.com/images/I/612zsTP6aOL._AC_UY218_.jpg,https://www.amazon.com/DJI-Stabilizer-Tracking-Extension-Stabilization/dp/B0FJ2L67HJ/ref=sr_1_26?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-26&xpid=Nr2En-E9BvB7j
"Motorola Moto G 5G 2024 (128GB, 4GB) 6.6"", 50MP Dual Camera, Android 14, XT2417 (Unlocked, Sage Green) (Renewed)",nan,773,4.0,https://m.media-amazon.com/images/I/51iFMfKzTvL._AC_UY218_.jpg,https://www.amazon.com/Motorola-Moto-5G-2024-Unlocked/dp/B0DCGQJ6ZC/ref=sr_1_27?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-27&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A26 5G SM-A266U 128 GB Smartphone - 6.7"" Super AMOLED Full HD Plus 1080 x 2340 - Octa-core (Cortex A78Quad-core (4 Core) 2.40 GHz + Cortex A55 Quad-core (4 Core) 2 GHz - 6 GB RAM",,29,3.8,https://m.media-amazon.com/images/I/41lkeJ+n9-L._AC_UY218_.jpg,https://www.amazon.com/Samsung-Galaxy-A26-SM-A266U-Smartphone/dp/B0F8NMJFR8/ref=sr_1_28?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-28&xpid=Nr2En-E9BvB7j
"Nothing Phone (3) Cell Phone, 5G Unlocked Phones 256GB, Android 15, Snapdragon 8s Gen4, AI Mobile Phones with Four 50MP Cameras & AMOLED Display, 5150mAh, Glyph Interface, Smartphone Black",,305,"Options:
2 sizes",https://m.media-amazon.com/images/I/61YbN9tT88L._AC_UY218_.jpg,https://www.amazon.com/Nothing-Unlocked-Snapdragon-Interface-Smartphone/dp/B0F9XXHSCG/ref=sr_1_29?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-29&xpid=Nr2En-E9BvB7j
"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed)",,7.4K,"Options:
3 sizes",https://m.media-amazon.com/images/I/41dhmioffWL._AC_UY218_.jpg,https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG/ref=sr_1_30?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-30&xpid=Nr2En-E9BvB7j
"Google Pixel 10a - Unlocked Android Smartphone - 7 Years of Pixel Drops, 30+ Hours Battery, Camera Coach, Gemini Live, Durable Design, Call Screen, Car Crash Detection - Obsidian - 128 GB (2026 Model)",,155,"Options:
2 sizes",https://m.media-amazon.com/images/I/61-Uqovhk0L._AC_UY218_.jpg,https://www.amazon.com/Google-Pixel-10a-Smartphone-Detection/dp/B0GHRHXVN1/ref=sr_1_31?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-31&xpid=Nr2En-E9BvB7j
"Samsung Galaxy S23 5G, 128GB, Phantom Black - Unlocked (Renewed)",,1.1K,4.1,https://m.media-amazon.com/images/I/51ngAkKqflL._AC_UY218_.jpg,https://www.amazon.com/SAMSUNG-Galaxy-S23-Factory-Unlocked/dp/B0C5B736X3/ref=sr_1_32?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.67SgB8G0-KIw99NRLBufjWZ4_f5AzJgv_PKEVtem1LLC-oHx90AZUPK_6YmTnMHNoa6HLJ3gonMYCJ7CIxDXLDc7ZSiyCzHAl6cNx1XJM7hGkyhSeY2RSMw-UYGOk80WaVFBmzM1qVkI0GBom2aLAcP1BsBhH1rdybcTHtY9LTEBRJH4RSKQ863yqdo4zFMY1Odug1mOX7XG676T1t1qZH9iDMjxC43GP7psx9qDaNk.96-cSt4X_qbMTmasZTD3xyCR3jFLy3KOQNEEfWS1lmc&dib_tag=se&keywords=mobile+phones&qid=1777089594&sprefix=mobile%2Caps%2C435&sr=8-32&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A17 5G Smart Phone, 128GB, Large AMOLED, High-Res Camera, Durable Design, Super Fast Charging, Expandable Storage, Circle to Search, 2025, US 1 Yr Manufacturer Warranty, Black",,386,4.1,https://m.media-amazon.com/images/I/71Ss7HzbhUL._AC_UY218_.jpg,https://www.amazon.com/Samsung-High-Res-Charging-Expandable-Manufacturer/dp/B0FXY18C1J/ref=sr_1_1?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-1&xpid=Nr2En-E9BvB7j
"Samsung Galaxy S26, Unlocked Android Smartphone, 256GB, Powerful Processor, Galaxy AI, Immersive Viewing, Durable Battery, 2026, US 1 Year Warranty, Black",,595,"Options:
2 sizes",https://m.media-amazon.com/images/I/61q1dJxGowL._AC_UY218_.jpg,https://www.amazon.com/Samsung-Unlocked-Smartphone-Processor-Immersive/dp/B0G4SW96R4/ref=sr_1_2?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-2&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked, 6.7"", Dual SIM, 50MP Triple Camera (Case Bundle), Black",,4K,4.4,https://m.media-amazon.com/images/I/61Lp1UcxeLL._AC_UY218_.jpg,https://www.amazon.com/Samsung-International-SM-A165F-Factory-Unlocked/dp/B0DM1S54MZ/ref=sr_1_3?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-3&xpid=Nr2En-E9BvB7j
"Samsung Galaxy A17 5G Smart Phone, 128GB, Large AMOLED, High-Res Camera, Durable Design, Super Fast Charging, Expandable Storage, Circle to Search, 2025, US 1 Yr Manufacturer Warranty, Blue",,386,4.1,https://m.media-amazon.com/images/I/710u7UnAyWL._AC_UY218_.jpg,https://www.amazon.com/Samsung-High-Res-Charging-Expandable-Manufacturer/dp/B0FXY1DZ78/ref=sr_1_4?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-4&xpid=Nr2En-E9BvB7j
Moto G Power 5G | 2024 | Unlocked | Made for US 8/128GB | 50MP Camera | Midnight Blue,,2.9K,4.3,https://m.media-amazon.com/images/I/61c9OZyq2yL._AC_UY218_.jpg,https://www.amazon.com/Power-Unlocked-128GB-Camera-Midnight/dp/B0CT6BQV81/ref=sr_1_5?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-5&xpid=Nr2En-E9BvB7j
Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,,1K,4.3,https://m.media-amazon.com/images/I/8160OiLlJEL._AC_UY218_.jpg,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_6?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-6&xpid=Nr2En-E9BvB7j
"Samsung Galaxy S25 FE Cell Phone (2025), 128GB AI Smartphone, Unlocked Android, Large Display, 4900mAh Battery, High Res-Camera, AI Photo Edits, Durable, US 1 Yr Warranty, Icyblue",,803,4.6,https://m.media-amazon.com/images/I/615s80NZp3L._AC_UY218_.jpg,https://www.amazon.com/Samsung-Smartphone-Unlocked-Res-Camera-Warranty/dp/B0FG1XRKD9/ref=sr_1_7?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-7&xpid=Nr2En-E9BvB7j
Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/128GB | 50MP Camera | Caramel Latte,,2.8K,4.5,https://m.media-amazon.com/images/I/61LE9-6KxdL._AC_UY218_.jpg,https://www.amazon.com/Motorola-Stylus-Unlocked-Camera-Caramel/dp/B0FNS5XW5W/ref=sr_1_8?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-8&xpid=Nr2En-E9BvB7j
"Samsung Galaxy Z Fold7 Cell Phone, 512GB AI Smartphone, Unlocked Android, AI Photo Edits, Large Screen, Long Battery Life, 2025, US 1 Yr Manufacturer Warranty, JetBlack",,524,"Options:
2 sizes",https://m.media-amazon.com/images/I/41yEZrL-vjL._AC_UY218_.jpg,https://www.amazon.com/Samsung-Smartphone-Unlocked-Manufacturer-Warranty/dp/B0F7K9LFCL/ref=sr_1_9?crid=3O6ORTN1U378Z&dib=eyJ2IjoiMSJ9.5CouDaauJXS3qG3UMV7D_IVzn6HzMNwHccowksiMeRoC3UAUkryRIdkQV1VCTmePtgMf1535TUr7YBGeqI6Jc2nNusbweTIw8ePanw47WNhB7RZ495HmxOY0ELlFUxngE1PgIIwWXSj-DCl5WxHu8h_WAjWRrHRmPa56pCVr4-IWAN5TjNPdHI3FRMJkHQXkh9tNJbOwwiVvmTKC5Qn8xv3VUh6HzWU_5eEjsMQ5-X8.h6_7zpHvbtvKdVuMhu3HdtRF17oX1K5s96FQvfw-sww&dib_tag=se&keywords=mobile+phones&qid=1777089606&sprefix=mobile%2Caps%2C435&sr=8-9&xpid=Nr2En-E9BvB7j
